date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:49:56	59660/59660	---M--	200	added ('OK')	font/woff2	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-500italic.woff2	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-500italic.woff2	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:57	56200/56200	---M--	200	added ('OK')	font/woff2	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-600.woff2	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-600.woff2	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:57	59372/59372	---M--	200	added ('OK')	font/woff2	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-600italic.woff2	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-600italic.woff2	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:57	54424/54424	---M--	200	added ('OK')	font/woff2	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-700.woff2	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-700.woff2	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:57	56748/56748	---M--	200	added ('OK')	font/woff2	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-700italic.woff2	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-700italic.woff2	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:57	54632/54632	---M--	200	added ('OK')	font/woff2	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-800.woff2	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-800.woff2	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:58	57016/57016	---M--	200	added ('OK')	font/woff2	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-800italic.woff2	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Fonts/OpenSans/open-sans-v40-cyrillic_greek_latin_math-800italic.woff2	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:58	309/309	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/chevron-blue.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/chevron-blue.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:58	309/309	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/chevron-white.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/chevron-white.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:58	309/309	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/chevron-grey.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/chevron-grey.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:58	223/223	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/check-white.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/check-white.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:59	774/774	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/chevron-grey-turned.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/chevron-grey-turned.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:59	309/309	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/chevron-black-80.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/chevron-black-80.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:59	226/226	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/check-blue.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/check-blue.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:49:59	196/196	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2031%20May%202026%2018:49:55%20GMT	https://www.drk-aspach.de/fileadmin/user_upload/Buehnenbilder/Startseite/buehnenbild_schulen_wir_sagen_danke-v3.jpeg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/fileadmin/user_upload/Buehnenbilder/Startseite/buehnenbild_schulen_wir_sagen_danke-v3.jpeg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:50:00	480/480	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/person-fallback.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/person-fallback.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/StyleSheets/stylesheet.min.css?1764743946)
20:50:00	775/775	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/chevron-black-80-left.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/chevron-black-80-left.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/tiny-slider-modifications.css?1764743946)
20:50:00	779/779	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/chevron-black-80-left-highlight.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/chevron-black-80-left-highlight.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/tiny-slider-modifications.css?1764743946)
20:50:00	770/770	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/chevron-black-80-right.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/chevron-black-80-right.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/tiny-slider-modifications.css?1764743946)
20:50:01	774/774	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/chevron-black-80-right-highlight.svg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/chevron-black-80-right-highlight.svg	(from https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/JavaScriptTinySlider/tiny-slider-modifications.css?1764743946)
20:50:01	344/344	---M-Z	200	added ('OK')	text/css	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/3036a18f67c6f2577f93a58bff1da5be/Css/flyout.css?1764743946	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/3036a18f67c6f2577f93a58bff1da5be/Css/flyout0856.css	(from https://www.drk-aspach.de/startseite-ov.html)
20:50:01	740/740	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2003%20Dec%202025%2006:39:06%20GMT	https://www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/Sprites/general-sprite.svg?06dbf67f9dd2446fd5c3e13a19efd354	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/_assets/e2ef477b7510a2835782732fd483c6bc/Icons/Sprites/general-spritea914.svg	(from https://www.drk-aspach.de/startseite-ov.html)
20:50:02	219605/219605	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Dec%202019%2011:25:27%20GMT	https://www.drk-aspach.de/fileadmin/Bilder_und_Videos/Das_DRK/Adressen/Artikelbild_Zelck_DRK_Adressen.jpg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/fileadmin/Bilder_und_Videos/Das_DRK/Adressen/Artikelbild_Zelck_DRK_Adressen.jpg	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:02	48311/48311	---M-Z	200	added ('OK')	text/html	etag:%22b0eeec9d11f723732c2283e4227570c5-gzip%22	https://www.drk-aspach.de/das-drk/wer-wir-sind.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/wer-wir-sind.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:02	48213/48213	---M-Z	200	added ('OK')	text/html	etag:%22658ee94fedfc2fcad2b680a1c14dffef-gzip%22	https://www.drk-aspach.de/das-drk/wer-wir-sind/ansprechpartner.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/wer-wir-sind/ansprechpartner.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:02	48421/48421	---M-Z	200	added ('OK')	text/html	etag:%22f71b8abc638759d75be182164e0673aa-gzip%22	https://www.drk-aspach.de/das-drk/wer-wir-sind/vorstand-drk-ortsverein-aspach.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/wer-wir-sind/vorstand-drk-ortsverein-aspach.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:03	45716/45716	---M-Z	200	added ('OK')	text/html	etag:%2282cb5345773fd62bd522bea5712fcd05-gzip%22	https://www.drk-aspach.de/das-drk/wer-wir-sind/satzung.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/wer-wir-sind/satzung.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:03	46719/46719	---M-Z	200	added ('OK')	text/html	etag:%223ba8d9ddeda4d9abe075b81e248c000d-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:03	55168/55168	---M-Z	200	added ('OK')	text/html	etag:%2207798f1bdc41be0b46141c99fdfa17b3-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/grundsaetze.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/grundsaetze.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:03	49841/49841	---M-Z	200	added ('OK')	text/html	etag:%2261f52b6b1be98f6f10b20b3813e9362d-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/leitbild.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/leitbild.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:04	50863/50863	---M-Z	200	added ('OK')	text/html	etag:%22a9cbaafd9728b7c0893f7c54bb1949ad-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:04	68442/68442	---M-Z	200	added ('OK')	text/html	etag:%22f33315099229dc491d7b37dd1e893875-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:04	50628/50628	---M-Z	200	added ('OK')	text/html	etag:%22e158c00544de766019a1b3c7197e5bed-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:04	50256/50256	---M-Z	200	added ('OK')	text/html	etag:%22cc843c232903c782d00c4d3eba2ff67b-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/die-entwicklung-der-genfer-abkommen.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/die-entwicklung-der-genfer-abkommen.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:05	49256/49256	---M-Z	200	added ('OK')	text/html	etag:%22fa65f709144a210c7f3b10bc58ae7389-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/der-grundsatz-der-genfer-abkommen.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/der-grundsatz-der-genfer-abkommen.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:05	46110/46110	---M-Z	200	added ('OK')	text/html	etag:%222915f34ed6c862acbb39549c69a293a8-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/benutzungshinweis.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/benutzungshinweis.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:05	47431/47431	---M-Z	200	added ('OK')	text/html	etag:%2283306bd4ad1a54adf26a40dab4c3cdfa-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/behandlung-der-zivilbevoelkerung.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/behandlung-der-zivilbevoelkerung.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:05	52101/52101	---M-Z	200	added ('OK')	text/html	etag:%22bec393b6245024b8e2f5c5ffcbc55856-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/behandlung-von-zivilpersonen-nach-einer-besetzung.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/behandlung-von-zivilpersonen-nach-einer-besetzung.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:05	46866/46866	---M-Z	200	added ('OK')	text/html	etag:%22cb7e1111925dbd0d9d5f677bd3649ca6-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/frauen.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/frauen.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:06	47593/47593	---M-Z	200	added ('OK')	text/html	etag:%22e6a8f99f82ec323f3dca841c012575fe-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/kinder.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/kinder.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:06	46663/46663	---M-Z	200	added ('OK')	text/html	etag:%226ad465f167d6a39a0d68a08169ffcd05-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/auslaender.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/auslaender.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:06	45826/45826	---M-Z	200	added ('OK')	text/html	etag:%224dd566901ae74ada924dfdc0a0c842cc-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/journalisten.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/journalisten.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:06	54454/54454	---M-Z	200	added ('OK')	text/html	etag:%22bd4835798f67f484092c4da4d5f0aa99-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/internierte-personen.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/internierte-personen.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:06	50451/50451	---M-Z	200	added ('OK')	text/html	etag:%22d54fa190717501507e4fd6678d43586c-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/zivile-infrastruktur.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/zivile-infrastruktur.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:07	52942/52942	---M-Z	200	added ('OK')	text/html	etag:%22baacbf8914c3458469dec0385647316c-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/schutz-der-verwundeten-kranken-und-schiffbruechigen-soldaten.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/schutz-der-verwundeten-kranken-und-schiffbruechigen-soldaten.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:07	59856/59856	---M-Z	200	added ('OK')	text/html	etag:%22eafb0f843d3024c0b5d26bbce4cf7781-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/schutz-der-gefangenen-soldaten.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/schutz-der-gefangenen-soldaten.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:07	50690/50690	---M-Z	200	added ('OK')	text/html	etag:%22fd9d0cf591edbbca7c688d189cc6e0e3-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/das-rote-kreuzder-rote-halbmond.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/das-rote-kreuzder-rote-halbmond.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:07	49060/49060	---M-Z	200	added ('OK')	text/html	etag:%2295fea26a2b4fc42db441f70acb8196a1-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/das-rote-kreuz-als-schutzzeichen.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/das-rote-kreuz-als-schutzzeichen.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:07	57587/57587	---M-Z	200	added ('OK')	text/html	etag:%22df7bb847e0d5cf9d4ddcf740b47cc634-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/schutz-der-kombattanten.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/schutz-der-kombattanten.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:08	55476/55476	---M-Z	200	added ('OK')	text/html	etag:%22ff71ca78f62a4fa0a9d26ad56070d4d5-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/einige-wichtige-begriffe.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/auftrag/genfer-abkommen/leicht-verstaendlich/einige-wichtige-begriffe.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:08	63289/63289	---M-Z	200	added ('OK')	text/html	etag:%2284726c78ed6331affef90fe8812367ff-gzip%22	https://www.drk-aspach.de/das-drk/selbstverstaendnis/geschichte.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/selbstverstaendnis/geschichte.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:08	4463/4463	---MC-	403	error ('Forbidden')	text/html	date:Sun,%2031%20May%202026%2018:50:04%20GMT	https://www.drk-aspach.de/das-drk/spalte-3/stellenboerse.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/spalte-3/stellenboerse.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:08	43998/43998	---M-Z	200	added ('OK')	text/html	date:Sun,%2031%20May%202026%2018:50:04%20GMT	https://www.drk-aspach.de/das-drk/intern/anmeldung-formulare-intern.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/intern/anmeldung-formulare-intern.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:08	42834/42834	---M-Z	200	added ('OK')	text/html	etag:%22e055a42321333262fc23f72f38de4bac-gzip%22	https://www.drk-aspach.de/das-drk/intern/hiorg.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/intern/hiorg.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:09	63252/63252	---M-Z	200	added ('OK')	text/html	etag:%2277019e165b2531ded915d3988429c10d-gzip%22	https://www.drk-aspach.de/das-drk/adressen/landesverbaende.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/adressen/landesverbaende.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:09	72816/72816	---M-Z	200	added ('OK')	text/html	etag:%2270b794a1e19da9a5e6fe5eeb4d914ff2-gzip%22	https://www.drk-aspach.de/das-drk/adressen/kreisverbaende.html	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/das-drk/adressen/kreisverbaende.html	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:09	31245/31245	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Feb%202025%2000:24:41%20GMT	https://www.drk-aspach.de/fileadmin/_processed_/b/3/csm_artikelbild_landesverbaende_6f9f7daf1e.jpg	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/fileadmin/_processed_/b/3/csm_artikelbild_landesverbaende_6f9f7daf1e.jpg	(from https://www.drk-aspach.de/das-drk/adressen.html)
20:50:10	165567/165567	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Feb%202025%2000:24:41%20GMT	https://www.drk-aspach.de/fileadmin/_processed_/0/4/csm_map_mv_01_9ddbba7f76.png	D:/projects/alte_website/DRK-Aspach/www.drk-aspach.de/fileadmin/_processed_/0/4/csm_map_mv_01_9ddbba7f76.png	(from https://www.drk-aspach.de/das-drk/adressen.html)
